Currency,Asks MEXC,Bids MEXC,Asks GateIo,Bids GateIo,Asks HUOBI,Bids HUOBI,Asks Ascendex,Bids Ascendex
LTC,83.82,83.81,83.89,83.87,83.86,83.84,u,u,Ask:GateIo/Bid:MEXC: 0.095%,Ask:HUOBI/Bid:MEXC: 0.059%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.059%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ANKR,u,u,0.02888,0.02883,0.028865,0.028852,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.121%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RVN,0.02213,0.02212,0.02215,0.02207,0.022138,0.022122,u,u,Ask:MEXC/Bid:GateIo: 0.271%,Ask:HUOBI/Bid:MEXC: 0.081%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.308%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
QTUM,2.746,2.745,2.748,2.745,2.7482,2.7472,u,u,Ask:GateIo/Bid:MEXC: 0.109%,Ask:HUOBI/Bid:MEXC: 0.116%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.116%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ERXETH,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DCR,u,u,18.124,18.067,18.2077,18.0843,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.778%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BLUR,0.5255,0.5254,0.5256,0.5252,0.5259,0.5251,u,u,Ask:MEXC/Bid:GateIo: 0.057%,Ask:HUOBI/Bid:MEXC: 0.095%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.133%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BTT,u,u,0.0000006071,0.0000006049,6.073e-07,6.063e-07,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.396%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MASK,u,u,4.30569,4.29858,4.3025,4.2985,4.327,4.279,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.167%,Ask:Ascendex/Bid:GateIo: 0.661%,Ask:Ascendex/Bid:HUOBI: 0.663%
JASMY,0.007236,0.007235,0.0072456,0.0072362,0.007237,0.007236,u,u,Ask:GateIo/Bid:MEXC: 0.146%,Ask:HUOBI/Bid:MEXC: 0.027%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.132%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GALA,0.03221,0.0322,0.032232,0.032206,0.032224,0.032195,0.03234,0.03202,Ask:GateIo/Bid:MEXC: 0.099%,Ask:HUOBI/Bid:MEXC: 0.074%,Ask:MEXC/Bid:Ascendex: 0.593%,Ask:GateIo/Bid:HUOBI: 0.114%,Ask:GateIo/Bid:Ascendex: 0.662%,Ask:HUOBI/Bid:Ascendex: 0.637%
1INCH,u,u,0.45258,0.45238,0.4527,0.452454,0.4529,0.4518,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.070%,Ask:GateIo/Bid:Ascendex: 0.172%,Ask:HUOBI/Bid:Ascendex: 0.199%
FXS,u,u,7.498,7.482,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
T,0.03134,0.03133,0.03143,0.03131,0.0314,0.0313,u,u,Ask:GateIo/Bid:MEXC: 0.319%,Ask:HUOBI/Bid:MEXC: 0.223%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.415%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SNX,u,u,2.3844,2.3801,2.3826,2.381,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.142%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CFX,u,u,0.290521,0.290244,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
VET,u,u,0.02039,0.02035,0.020378,0.020358,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.157%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CELO,0.56,0.559,0.56017,0.55919,0.56,0.5593,u,u,Ask:GateIo/Bid:MEXC: 0.209%,Ask:HUOBI/Bid:MEXC: 0.178%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.155%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ZIL,u,u,0.026455,0.026394,0.026441,0.026427,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.178%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
AVAX,16.625,16.624,16.635,16.621,16.6455,16.6371,u,u,Ask:GateIo/Bid:MEXC: 0.066%,Ask:HUOBI/Bid:MEXC: 0.129%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.147%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
FET,u,u,0.29293,0.29246,0.293,0.2926,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.184%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
WEMIX,0.9706,0.9672,0.9743,0.974,0.9739,0.9705,u,u,Ask:GateIo/Bid:MEXC: 0.734%,Ask:HUOBI/Bid:MEXC: 0.692%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.391%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BTG,u,u,14.1044,14.101,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
HNT,u,u,1.4825,1.4812,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KSM,u,u,27.832,27.776,27.8181,27.7947,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.151%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
XCH,37.33,37.32,37.411,37.301,37.4257,37.3551,u,u,Ask:GateIo/Bid:MEXC: 0.243%,Ask:HUOBI/Bid:MEXC: 0.283%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.334%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
YFI,7860,7859,7877.19,7860.62,7865.78,7861.59,u,u,Ask:GateIo/Bid:MEXC: 0.231%,Ask:HUOBI/Bid:MEXC: 0.086%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.198%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
LN,u,u,40.38,40.159,40.5447,40.2102,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.960%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ILV,u,u,49.06,48.94,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ONT,u,u,0.2267,0.2262,0.2263,0.2261,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.265%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
AZERO,1.188,1.186,1.194,1.1911,1.195,1.1856,u,u,Ask:GateIo/Bid:MEXC: 0.674%,Ask:HUOBI/Bid:MEXC: 0.758%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.708%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MAGIC,u,u,1.02209,1.02149,1.0216,1.0208,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.126%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
COMP,u,u,39.145,39.075,39.14,39.11,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.166%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GLM,u,u,0.2322,0.23,0.2319,0.2299,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.000%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BONE,u,u,0.8311,0.8276,0.8399,0.8251,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.486%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
OME,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ZRX,u,u,0.2427,0.2418,0.2424,0.2421,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.248%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GNO,u,u,119.39,118.31,119.025,118.4933,119.8,117.9,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.756%,Ask:Ascendex/Bid:GateIo: 1.259%,Ask:Ascendex/Bid:HUOBI: 1.102%
GMT,u,u,0.29446,0.2943,0.2944,0.294,unavailable,unavailable,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.156%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DAO,u,u,1.54605,1.54576,1.5632,1.5258,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.327%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GLMR,u,u,0.32241,0.32093,0.322,0.3218,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.333%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ID,u,u,0.546932,0.546673,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BAL,u,u,6.0714,6.0503,6.0673,6.0585,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.280%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ICX,0.2728,0.2727,0.2729,0.2723,0.2732,0.2727,u,u,Ask:MEXC/Bid:GateIo: 0.183%,Ask:HUOBI/Bid:MEXC: 0.183%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.330%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
JST,u,u,0.02429,0.02426,0.024304,0.024292,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.181%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BDX,u,u,0.04716,0.047156,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SKL,u,u,0.035059,0.035042,0.035048,0.035007,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.148%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
OMI,u,u,0.0005779,0.0005689,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RON,u,u,1.0067,1.0059,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
IOST,u,u,0.010094,0.010055,0.010076,0.010071,0.010083,0.010062,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.228%,Ask:GateIo/Bid:Ascendex: 0.318%,Ask:HUOBI/Bid:Ascendex: 0.139%
SUSHI,u,u,1.0003,0.999,0.9997,0.9992,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.110%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
WAVES,u,u,1.814,1.811,1.8124,1.8112,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.154%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BAND,u,u,1.6577,1.6469,1.651,1.6491,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.521%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
HIVE,u,u,0.3956,0.3927,0.3978,0.3931,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.298%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KDA,u,u,0.87164,0.87093,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SSV,u,u,21.4565,21.4236,21.4481,21.3993,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.267%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CHSB,u,u,u,u,0.1626,0.1595,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
XYM,u,u,0.030236,0.029635,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ASTR,0.05684,0.05683,0.057006,0.056834,0.056882,0.056833,u,u,Ask:GateIo/Bid:MEXC: 0.309%,Ask:HUOBI/Bid:MEXC: 0.091%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.304%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
POLY,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
JOE,u,u,0.36754,0.3673,0.3674,0.3664,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.311%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SC,u,u,0.003825,0.003807,0.00384,0.00381,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.866%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
EXRD,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BNX,u,u,0.572,0.5704,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GNS,u,u,5.455,5.4395,5.4561,5.4446,5.485,5.423,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.305%,Ask:Ascendex/Bid:GateIo: 0.836%,Ask:Ascendex/Bid:HUOBI: 0.742%
KRD,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
AMP,u,u,0.003334,0.003307,0.003318,0.003314,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.603%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CTSI,u,u,0.1977,0.1974,0.1977,0.1974,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.151%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
TOMI,u,u,3.18426,3.17506,3.2106,3.1896,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.119%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
LYXE,u,u,14.7364,14.6132,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
LPT,u,u,5.172,5.158,5.1657,5.1643,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.149%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
STG,u,u,0.7144,0.7131,0.7145,0.7141,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.196%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ACH,u,u,0.02736,0.027343,0.027337,0.027325,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.128%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
FLUX,u,u,0.553,0.55205,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
OCEAN,u,u,0.33752,0.33704,0.3376,0.3368,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.213%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
IOTX,u,u,0.023346,0.023321,0.023342,0.02331,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.154%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ACS,u,u,0.00467921,0.00467159,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MULTI,u,u,8.9752,8.9118,8.9423,8.9128,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.700%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DGB,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
LQTY,u,u,1.4637,1.4619,1.4639,1.4614,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.157%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KUB,u,u,1.6763,1.6742,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BICO,u,u,0.33128,0.32962,0.3296,0.3293,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.601%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SYN,u,u,0.7337,0.7333,0.7337,0.7304,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.451%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
TRAC,u,u,u,u,0.3195,0.3156,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
EVMOS,u,u,u,u,0.2667,0.2653,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
XIN,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SFP,u,u,0.43997,0.43813,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
OMG,u,u,1.0027,1.0005,1.0011,1.0008,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.189%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
LSK,u,u,0.9406,0.9322,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DESO,u,u,11.3951,11.3683,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
UMA,2.799,2.798,2.913,2.8992,2.9273,2.9145,u,u,Ask:GateIo/Bid:MEXC: 4.110%,Ask:HUOBI/Bid:MEXC: 4.621%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.969%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BRISE,u,u,0.00000034232,0.00000034206,3.537e-07,3.501e-07,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 3.402%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
COMBO,u,u,0.035107,0.034823,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
OHM,u,u,55.958,55.531,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CELR,u,u,0.021367,0.021284,u,u,0.021431,0.021195,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,Ask:GateIo/Bid:Ascendex: 0.811%,HUOBI/Ascendex: unavailable
ELF,u,u,0.29579,0.29285,0.2951,0.2946,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.768%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
APPI3,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
TEL,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RIF,u,u,0.135044,0.134078,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CKB,0.003538,0.003537,0.0035391,0.0035335,0.003542,0.003533,u,u,Ask:MEXC/Bid:GateIo: 0.127%,Ask:HUOBI/Bid:MEXC: 0.141%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.240%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
EWT,u,u,2.4551,2.4389,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BLID,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
